"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.621","2.40826656285507","BLCA",1
"2","0.5","0.884","2.29431173936522","BRCA_1",2
"3","0.5","0.838","2.1450660520246","BRCA_2",3
"4","0.5","0.775","1.08429106759586","COAD_READ",4
"5","0.5","0.849","1.84420363130953","HNSC",5
"6","0.5","0.559","0.906488812416917","KICH",6
"7","0.5","0.905","1.64885525221393","KIRC",7
"8","0.5","0.903","1.17772952823954","KIRP",8
"9","0.5","0.903","0.412041632641132","LIHC",9
"10","0.5","0.799","1.44651978846551","LUAD",10
"11","0.5","0.626","2.03680517239635","LUSC",11
"12","0.5","0.816","1.83582409364605","PRAD",12
"13","0.5","0.804","1.44495481487425","STES",13
"14","0.5","0.9","1.92775230202558","THCA",14
"15","0.5","0.753","1.73088714654319","UCEC",15
