"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.774","2.74982713019978","BLCA",1
"2","0.5","0.663","2.46425844559679","BRCA_1",2
"3","0.5","0.837","2.78026584948668","BRCA_2",3
"4","0.5","0.22","2.76044965523714","COAD_READ",4
"5","0.5","0.508","2.78741354882087","HNSC",5
"6","0.5","0.923","2.76839876694562","KICH",6
"7","0.5","0.077","2.55100170722789","KIRC",7
"8","0.5","0.413","2.51968819611857","KIRP",8
"9","0.5","0.563","2.51227583756376","LIHC",9
"10","0.5","0.202","2.64079197109761","LUAD",10
"11","0.5","0.667","3.0142070249194","LUSC",11
"12","0.5","0.416","2.48994692997105","PRAD",12
"13","0.5","0.083","2.35478086918596","STES",13
"14","0.5","0.391","2.52805171920602","THCA",14
"15","0.5","0.593","2.88379023092129","UCEC",15
