"","likelihood","bart","expr","cancer","rank_size"
"1","0.514761485435217","0.185","-2.23773107015532","BLCA",1
"2","1","0.351","-2.28557970031514","BRCA_1",2
"3","0.015921440325989","0.18","-2.18899622804986","BRCA_2",3
"4","0.309379740580804","0.649","-2.24531867311876","COAD_READ",4
"5","6.43907716577039e-09","0.674","-2.18204676001112","HNSC",5
"6","0.548577183383977","0.242","-2.29920939446107","KICH",6
"7","0.840950589873801","0.722","-2.2583337794905","KIRC",7
"8","0.000113592729884945","0.423","-2.28524634793661","KIRP",8
"9","3.07648375006023e-38","0.875","-2.28814193164176","LIHC",9
"10","0.533424988281422","0.738","-2.1684787243743","LUAD",10
"11","7.58676557329479e-12","0.915","-1.52660124050649","LUSC",11
"12","0.0265501425322171","0.904","-2.28614975758691","PRAD",12
"13","0.870856619463116","0.882","-2.17326496990149","STES",13
"14","0.981552906829628","0.704","-2.29673669358575","THCA",14
"15","0.00868642042149617","0.237","-1.9273964014912","UCEC",15
