"","likelihood","bart","expr","rank_size"
"1",0.5,0.889,2.43456453019859,4
"2",0.5,0.913,2.4730778577273,1
"3",0.5,0.926,2.36867894202011,6
"4",0.5,0.894,2.13703351297662,11
"5",0.5,0.927,2.08768202550342,14
"6",0.5,0.656,2.41491077440534,5
"7",0.5,0.865,2.25119574810572,9
"8",0.5,0.777,2.12224690314167,13
"9",0.5,0.949,1.74795588628238,15
"10",0.5,0.89,2.28278102590506,7
"11",0.5,0.812,2.18316269491157,10
"12",0.5,0.916,2.4391998706543,3
"13",0.5,0.893,2.27394406887139,8
"14",0.5,0.775,2.47048668393242,2
"15",0.5,0.871,2.13303789311114,12
