"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.793","2.42553062059522","BLCA",1
"2","0.5","0.652","2.9921386270049","BRCA_1",2
"3","0.5","0.715","2.64234588603286","BRCA_2",3
"4","0.5","0.855","2.13195240884776","COAD_READ",4
"5","0.5","0.47","2.30036961325495","HNSC",5
"6","0.5","0.383","2.86637330076818","KICH",6
"7","0.5","0.521","2.53698268089305","KIRC",7
"8","0.5","0.608","2.52076201621848","KIRP",8
"9","0.5","0.77","1.26268586404875","LIHC",9
"10","0.5","0.612","2.16692835905202","LUAD",10
"11","0.5","0.641","2.32808152940967","LUSC",11
"12","0.5","0.613","2.52010686368887","PRAD",12
"13","0.5","0.64","2.73243200513411","STES",13
"14","0.5","0.426","2.87102631504638","THCA",14
"15","0.5","0.71","2.34447895384029","UCEC",15
