"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.441","2.1255339942734","BLCA",1
"2","0.5","0.652","2.23580847907344","BRCA_1",2
"3","0.5","0.319","1.93648760005595","BRCA_2",3
"4","0.5","0.577","1.67643485794212","COAD_READ",4
"5","0.5","0.768","1.44767843705897","HNSC",5
"6","0.5","0.412","1.06201340992193","KICH",6
"7","0.5","0.821","1.8328393552061","KIRC",7
"8","0.5","0.818","2.01931585675246","KIRP",8
"9","0.5","0.753","1.34518584293325","LIHC",9
"10","0.5","0.573","1.90798281293478","LUAD",10
"11","0.5","0.68","1.77997890744641","LUSC",11
"12","0.5","0.592","2.02821443936083","PRAD",12
"13","0.5","0.671","1.71528516674875","STES",13
"14","0.5","0.71","1.86753552171472","THCA",14
"15","0.5","0.396","1.95541339751615","UCEC",15
