"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.311","3.33035494210474","BLCA",1
"2","0.5","0.622","3.3644205107363","BRCA_1",2
"3","0.5","0.34","3.0858035414351","BRCA_2",3
"4","0.5","0.404","3.23625629321581","COAD_READ",4
"5","0.5","0.481","2.58137773364571","HNSC",5
"6","0.5","0.272","3.54554800183619","KICH",6
"7","0.5","0.739","3.13152721457219","KIRC",7
"8","0.5","0.697","3.60400276345725","KIRP",8
"9","0.5","0.817","2.80611760502535","LIHC",9
"10","0.5","0.547","2.89485272325066","LUAD",10
"11","0.5","0.382","2.9498998684501","LUSC",11
"12","0.5","0.728","3.21455227162991","PRAD",12
"13","0.5","0.377","2.791313365252","STES",13
"14","0.5","0.844","2.96880790339583","THCA",14
"15","0.5","0.351","3.49101569809683","UCEC",15
