"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.663","1.47633765464214","BLCA",1
"2","0.5","0.527","0.8914008499242","BRCA_1",2
"3","0.5","0.467","1.59643013374443","BRCA_2",3
"4","0.5","0.756","1.72396743287308","COAD_READ",4
"5","0.5","0.471","1.52894259489749","HNSC",5
"6","0.5","0.343","-0.926473530268707","KICH",6
"7","0.5","0.51","-0.219066778847499","KIRC",7
"8","0.5","0.445","-0.448102343349685","KIRP",8
"9","0.5","0.563","-0.123776687122037","LIHC",9
"10","0.5","0.478","0.613099860735142","LUAD",10
"11","0.5","0.383","1.71411430957147","LUSC",11
"12","0.5","0.587","-0.249429453977857","PRAD",12
"13","0.5","0.621","1.27931191343694","STES",13
"14","0.5","0.361","-0.437835961981107","THCA",14
"15","0.5","0.592","1.23628901438728","UCEC",15
