"","likelihood","bart","expr","rank_size"
"1",0.5,0.338,-2.21468975414331,7
"2",0.5,0.526,-2.21438466913609,6
"3",0.5,0.528,-2.21785625979477,9
"4",0.5,0.591,-2.26920137616157,14
"5",0.5,0.545,-2.21570469854613,8
"6",0.5,0.409,-2.26348052695371,13
"7",0.5,0.287,-2.24386812595072,11
"8",0.5,0.447,-2.27126556635918,15
"9",0.5,0.48,-2.25364086517268,12
"10",0.5,0.52,-2.06705614665698,1
"11",0.5,0.705,-2.19213288465876,4
"12",0.5,0.421,-2.1007717104045,2
"13",0.5,0.422,-2.15579866094373,3
"14",0.5,0.339,-2.2063312255412,5
"15",0.5,0.396,-2.23679359323227,10
