"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.268","0.507391344600622","BLCA",1
"2","0.5","0.472","0.898862412130301","BRCA_1",2
"3","0.5","0.179","0.682591195051518","BRCA_2",3
"4","0.5","0.507","0.364182228765607","COAD_READ",4
"5","0.5","0.49","0.208742588825896","HNSC",5
"6","0.5","0.348","0.765791947484128","KICH",6
"7","0.5","0.756","1.00618472570331","KIRC",7
"8","0.5","0.563","0.835703195529063","KIRP",8
"9","0.5","0.512","0.0267771305014583","LIHC",9
"10","0.5","0.473","0.624627261940855","LUAD",10
"11","0.5","0.408","0.56123943072898","LUSC",11
"12","0.5","0.484","0.669266278615309","PRAD",12
"13","0.5","0.586","1.04079171149678","STES",13
"14","0.5","0.53","0.663373143081542","THCA",14
"15","0.5","0.253","0.878596451230997","UCEC",15
