"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.762","1.45157188222443","BLCA",1
"2","0.5","0.664","2.05575085164355","BRCA_1",2
"3","0.5","0.554","2.03132187844958","BRCA_2",3
"4","0.5","0.704","2.06596282436954","COAD_READ",4
"5","0.5","0.655","1.55883703412468","HNSC",5
"6","0.5","0.453","0.985781160426726","KICH",6
"7","0.5","0.59","1.55636059526781","KIRC",7
"8","0.5","0.689","1.21515340231749","KIRP",8
"9","0.5","0.718","1.16977523330157","LIHC",9
"10","0.5","0.574","1.69734396316318","LUAD",10
"11","0.5","0.587","1.66609491386742","LUSC",11
"12","0.5","0.513","1.9615442774286","PRAD",12
"13","0.5","0.675","2.35969270907656","STES",13
"14","0.5","0.405","1.72652312677647","THCA",14
"15","0.5","0.67","1.59162845944864","UCEC",15
