"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.8","0.738740966380662","BLCA",1
"2","0.5","0.277","0.247582298738436","BRCA_1",2
"3","0.5","0.557","0.419076258541371","BRCA_2",3
"4","0.5","0.313","3.89155329907782","COAD_READ",4
"5","0.5","0.079","0.719674721385343","HNSC",5
"6","0.5","0.412","-1.48816919200338","KICH",6
"7","0.5","0.158","-0.583038597094958","KIRC",7
"8","0.5","0.187","-0.990151485287871","KIRP",8
"9","0.5","0.236","-1.21071259181037","LIHC",9
"10","0.5","0.312","0.0718999845456518","LUAD",10
"11","0.5","0.355","0.674371669292012","LUSC",11
"12","0.5","0.324","-0.286962048532614","PRAD",12
"13","0.5","0.237","1.85600065033262","STES",13
"14","0.5","0.174","-0.833441848053116","THCA",14
"15","0.5","0.842","1.57038214979031","UCEC",15
