"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.657","-0.0213468571845937","BLCA",1
"2","0.5","0.21","-0.624734162769229","BRCA_1",2
"3","0.5","0.482","0.25080160594438","BRCA_2",3
"4","0.5","0.143","0.540638285461618","COAD_READ",4
"5","0.5","0.157","1.27368567278473","HNSC",5
"6","0.5","0.807","-1.60797138068479","KICH",6
"7","0.5","0.127","-0.048007937449173","KIRC",7
"8","0.5","0.149","-0.985870722964807","KIRP",8
"9","0.5","0.162","-1.35793141903352","LIHC",9
"10","0.5","0.195","-0.18579454926917","LUAD",10
"11","0.5","0.25","0.869099766047055","LUSC",11
"12","0.5","0.218","-1.04304640245417","PRAD",12
"13","0.5","0.122","0.833083029368458","STES",13
"14","0.5","0.108","-0.897363153701412","THCA",14
"15","0.5","0.353","-1.08281675666252","UCEC",15
