"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.868","1.13189068740841","BLCA",1
"2","0.5","0.806","1.34754232967608","BRCA_1",2
"3","0.5","0.884","1.51059025354828","BRCA_2",3
"4","0.5","0.732","1.01096822381823","COAD_READ",4
"5","0.5","0.898","1.03008345248143","HNSC",5
"6","0.5","0.64","0.346522721039244","KICH",6
"7","0.5","0.552","1.29467450680161","KIRC",7
"8","0.5","0.598","1.02032223748703","KIRP",8
"9","0.5","0.858","0.454549835331696","LIHC",9
"10","0.5","0.726","1.26546493339832","LUAD",10
"11","0.5","0.793","1.37393340233091","LUSC",11
"12","0.5","0.696","1.46219267347274","PRAD",12
"13","0.5","0.849","1.51584309737387","STES",13
"14","0.5","0.47","1.04904443117236","THCA",14
"15","0.5","0.857","1.25508637583383","UCEC",15
