"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.472","3.25422349101847","BLCA",1
"2","0.5","0.478","3.38481656237641","BRCA_1",2
"3","0.5","0.433","3.66167162306512","BRCA_2",3
"4","0.5","0.396","3.0044599636606","COAD_READ",4
"5","0.5","0.424","2.85580133951352","HNSC",5
"6","0.5","0.156","2.72985694321856","KICH",6
"7","0.5","0.34","2.73500603523112","KIRC",7
"8","0.5","0.321","2.43892314531525","KIRP",8
"9","0.5","0.429","2.30722623641246","LIHC",9
"10","0.5","0.47","3.12161665589399","LUAD",10
"11","0.5","0.546","3.39812893553739","LUSC",11
"12","0.5","0.565","3.1651698561349","PRAD",12
"13","0.5","0.426","3.05015951230221","STES",13
"14","0.5","0.281","2.8824348918985","THCA",14
"15","0.5","0.359","3.00459924736597","UCEC",15
