"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.677","1.75271624509322","BLCA",1
"2","0.5","0.796","2.14953429638967","BRCA_1",2
"3","0.5","0.763","2.16989532374405","BRCA_2",3
"4","0.5","0.655","1.60755646073882","COAD_READ",4
"5","0.5","0.935","1.87898799648432","HNSC",5
"6","0.5","0.435","1.74393610080152","KICH",6
"7","0.5","0.876","2.05879210067144","KIRC",7
"8","0.5","0.671","1.83179926397675","KIRP",8
"9","0.5","0.916","0.929955047728592","LIHC",9
"10","0.5","0.885","1.91724796210969","LUAD",10
"11","0.5","0.864","2.01179531965187","LUSC",11
"12","0.5","0.871","1.55715844060987","PRAD",12
"13","0.5","0.914","2.05629772203301","STES",13
"14","0.5","0.713","2.26633402994708","THCA",14
"15","0.5","0.638","1.79487694806338","UCEC",15
