"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.456","1.78612289095856","BLCA",1
"2","0.5","0.447","2.03106830068736","BRCA_1",2
"3","0.5","0.419","2.49250388267764","BRCA_2",3
"4","0.5","0.225","1.9564363146546","COAD_READ",4
"5","0.5","0.547","1.44893397633984","HNSC",5
"6","0.5","0.774","1.89626358949979","KICH",6
"7","0.5","0.755","2.35424030306911","KIRC",7
"8","0.5","0.629","1.84496233029711","KIRP",8
"9","0.5","0.336","1.40705701902186","LIHC",9
"10","0.5","0.23","1.95335621347426","LUAD",10
"11","0.5","0.153","2.06596711069547","LUSC",11
"12","0.5","0.504","1.91528345069998","PRAD",12
"13","0.5","0.322","2.15275650604583","STES",13
"14","0.5","0.457","2.41002379211422","THCA",14
"15","0.5","0.356","2.26361276414454","UCEC",15
