"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.245","1.3393576665402","BLCA",1
"2","0.5","0.767","2.30487084578866","BRCA_1",2
"3","0.5","0.303","1.35433310267873","BRCA_2",3
"4","0.5","0.439","1.39544739846523","COAD_READ",4
"5","0.5","0.625","1.05511443369057","HNSC",5
"6","0.5","0.728","1.46115203118925","KICH",6
"7","0.5","0.606","1.41898953352953","KIRC",7
"8","0.5","0.648","1.02944376094304","KIRP",8
"9","0.5","0.807","0.979711515685368","LIHC",9
"10","0.5","0.638","1.83496430433727","LUAD",10
"11","0.5","0.77","1.36735098694642","LUSC",11
"12","0.5","0.674","2.54585303873228","PRAD",12
"13","0.5","0.483","1.16368526837609","STES",13
"14","0.5","0.628","2.15158596111356","THCA",14
"15","0.5","0.341","1.73316475857187","UCEC",15
