"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.668","2.04772004096465","BLCA",1
"2","0.5","0.181","2.3462824031457","BRCA_1",2
"3","0.5","0.354","2.07980703931548","BRCA_2",3
"4","0.5","0.404","2.27351015873548","COAD_READ",4
"5","0.5","0.181","1.66316171202979","HNSC",5
"6","0.5","0.188","2.40805447868987","KICH",6
"7","0.5","0.257","2.15897067844923","KIRC",7
"8","0.5","0.226","2.5209800273077","KIRP",8
"9","0.5","0.236","1.65787365986132","LIHC",9
"10","0.5","0.194","2.26604563935833","LUAD",10
"11","0.5","0.196","2.02400233711414","LUSC",11
"12","0.5","0.198","2.21802040316141","PRAD",12
"13","0.5","0.3","2.04724538677413","STES",13
"14","0.5","0.118","2.4903249121834","THCA",14
"15","0.5","0.256","2.41220275883409","UCEC",15
