"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.175","2.66968581308587","BLCA",1
"2","0.5","0.574","2.44240286383445","BRCA_1",2
"3","0.5","0.18","2.58341640370125","BRCA_2",3
"4","0.5","0.688","1.65530838901283","COAD_READ",4
"5","0.5","0.769","1.9016244173893","HNSC",5
"6","0.5","0.21","1.92049632175281","KICH",6
"7","0.5","0.584","2.42840836676852","KIRC",7
"8","0.5","0.776","2.34444062604372","KIRP",8
"9","0.5","0.69","1.5820909941167","LIHC",9
"10","0.5","0.731","2.46628745842689","LUAD",10
"11","0.5","0.875","2.38416778676711","LUSC",11
"12","0.5","0.607","2.63630635295992","PRAD",12
"13","0.5","0.727","2.20098023055235","STES",13
"14","0.5","0.573","2.50561469941404","THCA",14
"15","0.5","0.161","2.72788876808087","UCEC",15
