"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.571","1.31796406452052","BLCA",1
"2","0.5","0.353","2.01661073683788","BRCA_1",2
"3","0.5","0.339","1.84610502824737","BRCA_2",3
"4","0.5","0.159","1.67332403302175","COAD_READ",4
"5","0.5","0.312","1.23727804263025","HNSC",5
"6","0.5","0.618","1.47388186487884","KICH",6
"7","0.5","0.144","2.6339923810297","KIRC",7
"8","0.5","0.224","1.90040638014904","KIRP",8
"9","0.5","0.354","1.65344148478714","LIHC",9
"10","0.5","0.197","1.8217394312024","LUAD",10
"11","0.5","0.28","1.78608314358687","LUSC",11
"12","0.5","0.344","2.17877360957345","PRAD",12
"13","0.5","0.119","1.85414793496221","STES",13
"14","0.5","0.206","1.87416510097149","THCA",14
"15","0.5","0.346","1.61445265686876","UCEC",15
