"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.539","0.21260164377974","BLCA",1
"2","0.5","0.566","0.184762595248945","BRCA_1",2
"3","0.5","0.697","0.250765934260294","BRCA_2",3
"4","0.5","0.435","-1.2951152798289","COAD_READ",4
"5","0.5","0.481","0.0214660119519087","HNSC",5
"6","0.5","0.764","-0.690270591874429","KICH",6
"7","0.5","0.166","0.863480202429783","KIRC",7
"8","0.5","0.505","0.848137796273481","KIRP",8
"9","0.5","0.495","-1.80481081078501","LIHC",9
"10","0.5","0.424","-0.016706413865758","LUAD",10
"11","0.5","0.711","0.272591432066972","LUSC",11
"12","0.5","0.367","-0.84536830625202","PRAD",12
"13","0.5","0.259","-0.684742197169573","STES",13
"14","0.5","0.329","0.406522197152306","THCA",14
"15","0.5","0.53","-0.711595975839806","UCEC",15
