"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.273","-0.157222486803352","BLCA",1
"2","0.5","0.576","0.38257749130246","BRCA_1",2
"3","0.5","0.179","0.0332528996810553","BRCA_2",3
"4","0.5","0.519","-0.583083907226961","COAD_READ",4
"5","0.5","0.55","-0.603756714599916","HNSC",5
"6","0.5","0.465","0.0101075129981752","KICH",6
"7","0.5","0.542","-0.297928802647926","KIRC",7
"8","0.5","0.474","0.0473749260297214","KIRP",8
"9","0.5","0.687","-0.686642013272992","LIHC",9
"10","0.5","0.487","-0.210610835413692","LUAD",10
"11","0.5","0.536","-0.276684549685817","LUSC",11
"12","0.5","0.675","0.352507010818111","PRAD",12
"13","0.5","0.558","-0.486409986983237","STES",13
"14","0.5","0.522","0.342605167761108","THCA",14
"15","0.5","0.233","0.157223285557008","UCEC",15
