"","likelihood","bart","expr","rank_size"
"1",0.5,0.174,2.12469843939191,13
"2",0.5,0.388,2.29747667902371,6
"3",0.5,0.152,2.44299784904999,2
"4",0.5,0.277,2.2502311936907,8
"5",0.5,0.548,2.35526349676528,3
"6",0.5,0.217,2.13531875930172,12
"7",0.5,0.765,2.1907872263005,9
"8",0.5,0.217,2.14086265970711,10
"9",0.5,0.839,1.96627002637852,15
"10",0.5,0.598,2.29854618237026,5
"11",0.5,0.172,2.34131754763058,4
"12",0.5,0.944,2.13767589602121,11
"13",0.5,0.454,2.00312663037407,14
"14",0.5,0.944,2.82757062839533,1
"15",0.5,0.176,2.26935547596176,7
