"","likelihood","bart","expr","rank_size"
"1",0.5,0.948,3.30197240962862,6
"2",0.5,0.476,3.06070636799497,8
"3",0.5,0.921,3.5687278985588,2
"4",0.5,0.555,3.80081266509894,1
"5",0.5,0.424,3.45933682712967,4
"6",0.5,0.795,2.15963662325864,14
"7",0.5,0.174,2.58906072814292,12
"8",0.5,0.235,2.55910061909419,13
"9",0.5,0.396,2.02240349944456,15
"10",0.5,0.26,2.993351192062,9
"11",0.5,0.546,3.47735419157209,3
"12",0.5,0.345,2.87936920649023,10
"13",0.5,0.369,3.41936625286141,5
"14",0.5,0.113,2.66684859890859,11
"15",0.5,0.918,3.11095165917305,7
