"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.643","1.61503637056416","BLCA",1
"2","0.5","0.275","1.84940153911817","BRCA_1",2
"3","0.5","0.468","1.65734585698298","BRCA_2",3
"4","0.5","0.146","1.7872449364205","COAD_READ",4
"5","0.5","0.277","1.65981802636158","HNSC",5
"6","0.5","0.65","1.72577373182361","KICH",6
"7","0.5","0.218","1.70236199223029","KIRC",7
"8","0.5","0.13","1.54742512061993","KIRP",8
"9","0.5","0.303","1.07351315924211","LIHC",9
"10","0.5","0.187","1.69070521365595","LUAD",10
"11","0.5","0.327","1.74423966388019","LUSC",11
"12","0.5","0.303","1.66348811160575","PRAD",12
"13","0.5","0.142","1.95839105903829","STES",13
"14","0.5","0.253","1.70308884056206","THCA",14
"15","0.5","0.32","1.50061588371761","UCEC",15
