"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.52","-2.25473747644776","BLCA",1
"2","0.5","0.707","-2.29609560760205","BRCA_1",2
"3","0.5","0.538","-2.26667465710174","BRCA_2",3
"4","0.5","0.511","-2.27092237657766","COAD_READ",4
"5","0.5","0.717","-2.29053116008826","HNSC",5
"6","0.5","0.674","-2.30025946548521","KICH",6
"7","0.5","0.578","-2.29186815712777","KIRC",7
"8","0.5","0.594","-2.28659393506299","KIRP",8
"9","0.5","0.734","-2.28325659226302","LIHC",9
"10","0.5","0.543","-2.27362259718698","LUAD",10
"11","0.5","0.632","-2.29142475733793","LUSC",11
"12","0.5","0.674","-2.29823310472945","PRAD",12
"13","0.5","0.545","-2.16861404839946","STES",13
"14","0.5","0.584","-2.29721339799008","THCA",14
"15","0.5","0.496","-2.27674933454765","UCEC",15
