"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.86","1.43597020954265","BLCA",1
"2","0.5","0.785","1.97108905844525","BRCA_1",2
"3","0.5","0.886","1.62936833722416","BRCA_2",3
"4","0.5","0.422","1.72618893850154","COAD_READ",4
"5","0.5","0.761","1.30842173109838","HNSC",5
"6","0.5","0.937","1.59230828707003","KICH",6
"7","0.5","0.497","1.46916882510252","KIRC",7
"8","0.5","0.715","1.61622223674642","KIRP",8
"9","0.5","0.801","1.14792478895605","LIHC",9
"10","0.5","0.513","1.56700191162222","LUAD",10
"11","0.5","0.656","1.56688858178345","LUSC",11
"12","0.5","0.572","1.74208482342834","PRAD",12
"13","0.5","0.368","1.31958610646487","STES",13
"14","0.5","0.609","1.52263827971054","THCA",14
"15","0.5","0.76","1.4907217115802","UCEC",15
