"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.945","1.64191403314049","BLCA",1
"2","0.5","0.942","1.97279404991017","BRCA_1",2
"3","0.5","0.78","1.94934995059392","BRCA_2",3
"4","0.5","0.92","1.74505082611611","COAD_READ",4
"5","0.5","0.25","1.71173258592312","HNSC",5
"6","0.5","0.508","1.75110969828473","KICH",6
"7","0.5","0.226","1.92555870322516","KIRC",7
"8","0.5","0.195","1.8525459696832","KIRP",8
"9","0.5","0.589","1.37050903782238","LIHC",9
"10","0.5","0.775","1.72364072586868","LUAD",10
"11","0.5","0.696","1.98552863354565","LUSC",11
"12","0.5","0.579","1.69669079748676","PRAD",12
"13","0.5","0.652","2.15959992635707","STES",13
"14","0.5","0.533","2.02825565917898","THCA",14
"15","0.5","0.949","1.83416235444675","UCEC",15
