"","likelihood","bart","expr","rank_size"
"1",0.5,0.814,1.42288440786137,8
"2",0.5,0.868,1.44421708116004,7
"3",0.5,0.362,1.29059555817467,11
"4",0.5,0.493,1.52475536387309,4
"5",0.5,0.294,1.09722457227444,14
"6",0.5,0.424,1.35133264589677,10
"7",0.5,0.381,1.25824854619306,12
"8",0.5,0.307,1.48925481542037,5
"9",0.5,0.593,0.7958919978048,15
"10",0.5,0.387,1.4595076111917,6
"11",0.5,0.277,1.24717814594709,13
"12",0.5,0.569,1.36950536465039,9
"13",0.5,0.453,1.72374646946011,3
"14",0.5,0.261,1.78582519910878,2
"15",0.5,0.532,1.86626446142174,1
