"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.938","2.02315306070569","BLCA",1
"2","0.5","0.912","2.37443271610802","BRCA_1",2
"3","0.5","0.311","2.59900069322376","BRCA_2",3
"4","0.5","0.61","1.07403781731293","COAD_READ",4
"5","0.5","0.168","1.81193580984397","HNSC",5
"6","0.5","0.839","1.20817116302488","KICH",6
"7","0.5","0.233","0.187071927391804","KIRC",7
"8","0.5","0.153","1.28683050474533","KIRP",8
"9","0.5","0.465","2.06227652029967","LIHC",9
"10","0.5","0.439","1.96739422651958","LUAD",10
"11","0.5","0.556","2.28476966890578","LUSC",11
"12","0.5","0.536","2.87064582722735","PRAD",12
"13","0.5","0.391","1.03989542418667","STES",13
"14","0.5","0.34","0.650735100705111","THCA",14
"15","0.5","0.816","2.4118600524935","UCEC",15
