"","likelihood","bart","expr","rank_size"
"1",0.5,0.14,2.25486315169794,11
"2",0.5,0.266,2.02613456765456,14
"3",0.5,0.072,2.91123084095457,5
"4",0.5,0.781,2.41916464769047,9
"5",0.5,0.227,2.91426937183663,4
"6",0.5,0.16,1.45516780548069,15
"7",0.5,0.573,3.09549812032906,2
"8",0.5,0.405,2.59850363113812,8
"9",0.5,0.204,2.8183920580497,6
"10",0.5,0.63,2.70902129889737,7
"11",0.5,0.218,3.07877817287582,3
"12",0.5,0.641,3.12984186954456,1
"13",0.5,0.85,2.40101947331303,10
"14",0.5,0.614,2.07815814507214,13
"15",0.5,0.219,2.15879037802202,12
