"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.038","0.250331106056514","BLCA",1
"2","0.5","0.151","-0.536746094174471","BRCA_1",2
"3","0.5","0.0580000000000001","-0.514671981602027","BRCA_2",3
"4","0.5","0.919","0.920630082381583","COAD_READ",4
"5","0.5","0.901","2.66838226546291","HNSC",5
"6","0.5","0.074","-1.92386756652071","KICH",6
"7","0.5","0.911","-0.964894938739624","KIRC",7
"8","0.5","0.966","-1.11869674619185","KIRP",8
"9","0.5","0.171","-1.770655493155","LIHC",9
"10","0.5","0.902","-0.677588187156507","LUAD",10
"11","0.5","0.682","1.35499862153844","LUSC",11
"12","0.5","0.213","-0.0567998392755501","PRAD",12
"13","0.5","0.941","-0.419193308576697","STES",13
"14","0.5","0.928","-0.833051218644","THCA",14
"15","0.5","0.126","0.470793494883323","UCEC",15
