"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.226","1.55867361993422","BLCA",1
"2","0.5","0.212","1.16649729501937","BRCA_1",2
"3","0.5","0.148","1.3531045435559","BRCA_2",3
"4","0.5","0.172","1.52347335099484","COAD_READ",4
"5","0.5","0.33","1.30423807302577","HNSC",5
"6","0.5","0.249","0.754366919884088","KICH",6
"7","0.5","0.506","0.947001243833434","KIRC",7
"8","0.5","0.187","1.51981051420005","KIRP",8
"9","0.5","0.696","1.10877109029817","LIHC",9
"10","0.5","0.389","1.35982948141663","LUAD",10
"11","0.5","0.217","1.46884957885451","LUSC",11
"12","0.5","0.913","1.08826880341197","PRAD",12
"13","0.5","0.387","1.24625211792796","STES",13
"14","0.5","0.713","1.22911041707748","THCA",14
"15","0.5","0.179","1.88295661995956","UCEC",15
