"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.32","0.396143683230996","BLCA",1
"2","0.5","0.615","1.17483519952764","BRCA_1",2
"3","0.5","0.079","0.690966336094344","BRCA_2",3
"4","0.5","0.894","0.179971245117874","COAD_READ",4
"5","0.5","0.14","0.120238354933474","HNSC",5
"6","0.5","0.129","-0.0615901677458534","KICH",6
"7","0.5","0.458","1.2926199374924","KIRC",7
"8","0.5","0.302","-0.0100394191590435","KIRP",8
"9","0.5","0.33","2.91238429320031","LIHC",9
"10","0.5","0.838","1.18338464409166","LUAD",10
"11","0.5","0.258","1.08007106701615","LUSC",11
"12","0.5","0.88","0.213760135754842","PRAD",12
"13","0.5","0.946","1.42060424422183","STES",13
"14","0.5","0.505","3.73947431067866","THCA",14
"15","0.5","0.559","0.103426628320974","UCEC",15
