"","likelihood","bart","expr","rank_size"
"1",0.5,0.763,1.28989952129871,8
"2",0.5,0.101,1.64556810676391,1
"3",0.5,0.362,1.45095611577881,3
"4",0.5,0.182,1.10966484308962,12
"5",0.5,0.072,1.02069009065003,13
"6",0.5,0.127,1.28441693754259,9
"7",0.5,0.133,1.39190604711513,5
"8",0.5,0.087,0.951436192472126,14
"9",0.5,0.096,0.597682720292593,15
"10",0.5,0.136,1.37325208396783,6
"11",0.5,0.137,1.24627589917552,10
"12",0.5,0.111,1.58088446418423,2
"13",0.5,0.141,1.40919496569649,4
"14",0.5,0.118,1.36585647247638,7
"15",0.5,0.442,1.24082627086582,11
