"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.159","-0.0653771232853358","BLCA",1
"2","0.5","0.385","0.853680454076611","BRCA_1",2
"3","0.5","0.504","1.99286873632925","BRCA_2",3
"4","0.5","0.229","1.05232197456153","COAD_READ",4
"5","0.5","0.512","1.80584934669707","HNSC",5
"6","0.5","0.469","-0.239000803795931","KICH",6
"7","0.5","0.841","1.63697761285362","KIRC",7
"8","0.5","0.783","0.440684283473996","KIRP",8
"9","0.5","0.222","-0.207312926245775","LIHC",9
"10","0.5","0.305","1.37008440674232","LUAD",10
"11","0.5","0.194","2.00275154168543","LUSC",11
"12","0.5","0.391","0.152887916103891","PRAD",12
"13","0.5","0.357","1.59937558621041","STES",13
"14","0.5","0.448","0.158875151840288","THCA",14
"15","0.5","0.197","1.19842596262534","UCEC",15
