"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.107","2.37622587396535","BLCA",1
"2","0.5","0.37","2.30713104064403","BRCA_1",2
"3","0.5","0.806","2.91568708159118","BRCA_2",3
"4","0.5","0.162","2.13075852835451","COAD_READ",4
"5","0.5","0.657","1.78782508337898","HNSC",5
"6","0.5","0.187","1.31051407225534","KICH",6
"7","0.5","0.953","1.78164090418242","KIRC",7
"8","0.5","0.931","1.97720718789054","KIRP",8
"9","0.5","0.239","0.90833366994894","LIHC",9
"10","0.5","0.297","2.22926972608538","LUAD",10
"11","0.5","0.135","2.19400998180042","LUSC",11
"12","0.5","0.464","1.69523587589323","PRAD",12
"13","0.5","0.41","2.43915396317855","STES",13
"14","0.5","0.565","1.82718422731109","THCA",14
"15","0.5","0.168","2.17556588884599","UCEC",15
