"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.801","1.61241747466011","BLCA",1
"2","0.5","0.256","2.40998954952445","BRCA_1",2
"3","0.5","0.291","2.14301033687319","BRCA_2",3
"4","0.5","0.661","1.86712432152921","COAD_READ",4
"5","0.5","0.125","1.8632606325149","HNSC",5
"6","0.5","0.548","2.06732386556853","KICH",6
"7","0.5","0.131","2.28194491765925","KIRC",7
"8","0.5","0.176","1.87627464570342","KIRP",8
"9","0.5","0.188","1.47807257096405","LIHC",9
"10","0.5","0.27","2.20698585086555","LUAD",10
"11","0.5","0.164","2.13838765357407","LUSC",11
"12","0.5","0.325","2.19522260013913","PRAD",12
"13","0.5","0.468","1.81159321373301","STES",13
"14","0.5","0.139","2.26597299296431","THCA",14
"15","0.5","0.764","1.55697003488249","UCEC",15
