"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.702","1.23593705535992","BLCA",1
"2","0.5","0.487","1.47400939471615","BRCA_1",2
"3","0.5","0.41","1.15925913586687","BRCA_2",3
"4","0.5","0.391","1.20514858032352","COAD_READ",4
"5","0.5","0.463","1.05234610731908","HNSC",5
"6","0.5","0.229","1.0987622009069","KICH",6
"7","0.5","0.453","1.12941130116662","KIRC",7
"8","0.5","0.517","0.96240879949301","KIRP",8
"9","0.5","0.505","0.628024897057821","LIHC",9
"10","0.5","0.386","1.17076482118162","LUAD",10
"11","0.5","0.441","1.35683891742387","LUSC",11
"12","0.5","0.33","1.03298053329084","PRAD",12
"13","0.5","0.36","1.3591172269572","STES",13
"14","0.5","0.298","0.977150212191587","THCA",14
"15","0.5","0.553","1.14936630353753","UCEC",15
