"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.612","-0.378883232309872","BLCA",1
"2","0.5","0.633","0.00116550239343925","BRCA_1",2
"3","0.5","0.676","0.101367622161875","BRCA_2",3
"4","0.5","0.578","-0.206888452463693","COAD_READ",4
"5","0.5","0.533","-0.856537876449694","HNSC",5
"6","0.5","0.751","-0.150507438257519","KICH",6
"7","0.5","0.213","-0.331472862752378","KIRC",7
"8","0.5","0.57","-0.368313020862795","KIRP",8
"9","0.5","0.624","-1.08068927317231","LIHC",9
"10","0.5","0.49","-0.0996580093190791","LUAD",10
"11","0.5","0.726","-0.287858551164899","LUSC",11
"12","0.5","0.484","0.379815014182933","PRAD",12
"13","0.5","0.396","-0.134682834801172","STES",13
"14","0.5","0.326","0.133473298587578","THCA",14
"15","0.5","0.61","-0.70129363290085","UCEC",15
