"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.415","0.762566060773181","BLCA",1
"2","0.5","0.524","1.48844438320047","BRCA_1",2
"3","0.5","0.333","1.06860381185576","BRCA_2",3
"4","0.5","0.374","1.07881443391783","COAD_READ",4
"5","0.5","0.389","0.428150988082161","HNSC",5
"6","0.5","0.735","1.17562916018305","KICH",6
"7","0.5","0.168","0.968030480347309","KIRC",7
"8","0.5","0.396","0.604998905718228","KIRP",8
"9","0.5","0.468","1.0249566762264","LIHC",9
"10","0.5","0.365","0.958441663723116","LUAD",10
"11","0.5","0.598","0.898392892826561","LUSC",11
"12","0.5","0.398","1.09903820647046","PRAD",12
"13","0.5","0.284","1.24634058334688","STES",13
"14","0.5","0.229","0.840186513829074","THCA",14
"15","0.5","0.352","0.641780984760949","UCEC",15
