"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.264","2.11035749308195","BLCA",1
"2","0.5","0.657","0.367035462216731","BRCA_1",2
"3","0.5","0.387","1.06617809249003","BRCA_2",3
"4","0.5","0.781","-1.66234431673521","COAD_READ",4
"5","0.5","0.578","2.88977983718736","HNSC",5
"6","0.5","0.611","-1.44417986467718","KICH",6
"7","0.5","0.596","-1.67327956537558","KIRC",7
"8","0.5","0.519","-2.08090909821813","KIRP",8
"9","0.5","0.379","-2.08095976131226","LIHC",9
"10","0.5","0.731","0.927455393908331","LUAD",10
"11","0.5","0.941","2.35348339662125","LUSC",11
"12","0.5","0.402","0.342340564816018","PRAD",12
"13","0.5","0.416","-0.832815384267493","STES",13
"14","0.5","0.874","1.16539695692981","THCA",14
"15","0.5","0.75","0.154581508623189","UCEC",15
