"","likelihood","bart","expr","rank_size"
"1",0.5,0.83,2.06675320143341,11
"2",0.5,0.924,2.95071672083823,2
"3",0.5,0.782,2.57022932653046,5
"4",0.5,0.925,2.61547435255851,4
"5",0.5,0.67,1.72645963538428,15
"6",0.5,0.323,2.40650439052501,6
"7",0.5,0.558,2.06645167906953,12
"8",0.5,0.668,2.14540568824221,10
"9",0.5,0.925,2.28152466517771,7
"10",0.5,0.888,1.91097787060614,14
"11",0.5,0.599,2.15662645769579,9
"12",0.5,0.758,2.95454463195707,1
"13",0.5,0.744,2.75143550172135,3
"14",0.5,0.788,1.91897304658831,13
"15",0.5,0.903,2.26159466332016,8
