"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.597","0.50509849400341","BLCA",1
"2","0.5","0.685","0.818028053716658","BRCA_1",2
"3","0.5","0.575","0.687864788180113","BRCA_2",3
"4","0.5","0.642","0.634575575641374","COAD_READ",4
"5","0.5","0.768","0.440695000676035","HNSC",5
"6","0.5","0.143","0.409866650917932","KICH",6
"7","0.5","0.696","1.12303615625319","KIRC",7
"8","0.5","0.563","1.41664718638106","KIRP",8
"9","0.5","0.84","0.408479793611614","LIHC",9
"10","0.5","0.805","0.408845459316844","LUAD",10
"11","0.5","0.753","0.705467611256125","LUSC",11
"12","0.5","0.873","1.81091219343539","PRAD",12
"13","0.5","0.686","0.667888290137559","STES",13
"14","0.5","0.727","0.526790533769593","THCA",14
"15","0.5","0.423","0.198010483495411","UCEC",15
