"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.867","2.21845985806364","BLCA",1
"2","0.5","0.877","1.7468990765194","BRCA_1",2
"3","0.5","0.827","1.79516721876771","BRCA_2",3
"4","0.5","0.643","1.65378950426987","COAD_READ",4
"5","0.5","0.802","0.790054589037728","HNSC",5
"6","0.5","0.859","1.06975774808175","KICH",6
"7","0.5","0.676","1.09782767937457","KIRC",7
"8","0.5","0.69","1.19299237477147","KIRP",8
"9","0.5","0.868","1.76246081373706","LIHC",9
"10","0.5","0.653","1.74771311368208","LUAD",10
"11","0.5","0.761","1.67314343264083","LUSC",11
"12","0.5","0.744","1.7677876403174","PRAD",12
"13","0.5","0.593","1.81923716250527","STES",13
"14","0.5","0.611","1.16222066340006","THCA",14
"15","0.5","0.826","1.50189486770295","UCEC",15
