"","likelihood","bart","expr","cancer","rank_size"
"1","4.30539104897259e-10","0.25","-0.0920270203115721","BLCA",1
"2","2.42548252785793e-07","0.204","0.765293963419392","BRCA_1",2
"3","4.97002430051006e-13","0.501","0.823385280963846","BRCA_2",3
"4","4.62701771774595e-10","0.293","-0.122002133652675","COAD_READ",4
"5","9.42539154292015e-13","0.777","0.199730971049174","HNSC",5
"6","4.33654825908829e-20","0.455","0.22541829011099","KICH",6
"7","0.0126639858238757","0.873","1.79631234722353","KIRC",7
"8","6.31701466601921e-16","0.803","0.10967170962344","KIRP",8
"9","4.37041873620465e-12","0.332","-0.00956865858355618","LIHC",9
"10","1.86475303862244e-09","0.194","0.920288799260948","LUAD",10
"11","2.77379142471175e-08","0.197","0.399000004080597","LUSC",11
"12","6.10479712833687e-10","0.267","0.145870561829374","PRAD",12
"13","0.0010110602090739","0.682","0.534136906473071","STES",13
"14","7.84418942942431e-05","0.744","0.751720968782258","THCA",14
"15","1.33778505671154e-15","0.278","-0.0215166062530786","UCEC",15
