"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.197","2.13761451647421","BLCA",1
"2","0.5","0.295","2.41149924198522","BRCA_1",2
"3","0.5","0.873","2.36110514360788","BRCA_2",3
"4","0.5","0.152","2.43524166744666","COAD_READ",4
"5","0.5","0.59","2.54784943985201","HNSC",5
"6","0.5","0.531","2.05024030524931","KICH",6
"7","0.5","0.815","2.40579246397691","KIRC",7
"8","0.5","0.738","2.2261702067825","KIRP",8
"9","0.5","0.175","1.49002071226962","LIHC",9
"10","0.5","0.203","2.42011377542105","LUAD",10
"11","0.5","0.151","2.36120805288211","LUSC",11
"12","0.5","0.226","2.18379934623845","PRAD",12
"13","0.5","0.151","2.46490651832614","STES",13
"14","0.5","0.38","2.26096997912627","THCA",14
"15","0.5","0.285","1.88371877982809","UCEC",15
