"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.05","-1.60501531769754","BLCA",1
"2","0.5","0.104","-0.88116760952194","BRCA_1",2
"3","0.5","0.386","-1.65563380094149","BRCA_2",3
"4","0.5","0.121","-1.87840642012733","COAD_READ",4
"5","0.5","0.336","-1.75402433308638","HNSC",5
"6","0.5","0.095","-0.196649306643893","KICH",6
"7","0.5","0.877","0.516222048217386","KIRC",7
"8","0.5","0.82","-0.238845604438583","KIRP",8
"9","0.5","0.085","-0.0732709616272387","LIHC",9
"10","0.5","0.129","-0.639835171092683","LUAD",10
"11","0.5","0.088","-1.50870421257081","LUSC",11
"12","0.5","0.17","1.48584161130366","PRAD",12
"13","0.5","0.201","-0.770360072804754","STES",13
"14","0.5","0.66","0.0533718042063877","THCA",14
"15","0.5","0.069","-1.93412594730683","UCEC",15
