"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.152","-0.0805326256766968","BLCA",1
"2","0.5","0.257","-0.20409950802649","BRCA_1",2
"3","0.5","0.106","-0.224601964645805","BRCA_2",3
"4","0.5","0.245","-0.316399318313496","COAD_READ",4
"5","0.5","0.496","-0.751803787197266","HNSC",5
"6","0.5","0.22","-0.513744271995518","KICH",6
"7","0.5","0.577","-0.217021959313759","KIRC",7
"8","0.5","0.28","-0.261556078628871","KIRP",8
"9","0.5","0.342","-0.787619921767838","LIHC",9
"10","0.5","0.437","-0.0717873182048367","LUAD",10
"11","0.5","0.345","-0.126621347500816","LUSC",11
"12","0.5","0.646","-0.327739862470996","PRAD",12
"13","0.5","0.595","-0.13917289297447","STES",13
"14","0.5","0.512","-0.364739650064084","THCA",14
"15","0.5","0.13","-0.232247776908198","UCEC",15
