"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.747","1.52807878250985","BLCA",1
"2","0.5","0.95","1.54241537130331","BRCA_1",2
"3","0.5","0.441","1.5378766899098","BRCA_2",3
"4","0.5","0.739","1.4947038324924","COAD_READ",4
"5","0.5","0.23","1.39632704168886","HNSC",5
"6","0.5","0.747","1.17484441157121","KICH",6
"7","0.5","0.336","1.45294562300951","KIRC",7
"8","0.5","0.306","1.27953595587893","KIRP",8
"9","0.5","0.5","1.15511725137932","LIHC",9
"10","0.5","0.86","1.48446729680326","LUAD",10
"11","0.5","0.852","1.86044634375321","LUSC",11
"12","0.5","0.765","1.36639538566933","PRAD",12
"13","0.5","0.699","1.55420038210281","STES",13
"14","0.5","0.597","1.31771402773318","THCA",14
"15","0.5","0.91","1.41942134341117","UCEC",15
