"","likelihood","bart","expr","rank_size"
"1",0.5,0.441,2.41495368537736,9
"2",0.5,0.257,2.80072404765692,1
"3",0.5,0.649,2.70557896677352,3
"4",0.5,0.27,2.38571610188503,10
"5",0.5,0.386,2.17681052716252,13
"6",0.5,0.346,1.88726358749452,14
"7",0.5,0.657,2.35431386622061,11
"8",0.5,0.685,2.19024509866079,12
"9",0.5,0.261,1.6404707939897,15
"10",0.5,0.22,2.43713287494538,7
"11",0.5,0.21,2.47950813108448,6
"12",0.5,0.25,2.60382038490394,5
"13",0.5,0.196,2.76949463062408,2
"14",0.5,0.253,2.61441542461786,4
"15",0.5,0.434,2.42384643052207,8
