"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.78","1.89304522704945","BLCA",1
"2","0.5","0.794","1.36933699603939","BRCA_1",2
"3","0.5","0.923","1.48987211014071","BRCA_2",3
"4","0.5","0.932","1.94986371214251","COAD_READ",4
"5","0.5","0.847","1.4674269220631","HNSC",5
"6","0.5","0.464","1.46690544390027","KICH",6
"7","0.5","0.517","1.6010272542","KIRC",7
"8","0.5","0.853","1.90448145608288","KIRP",8
"9","0.5","0.845","1.62720680689753","LIHC",9
"10","0.5","0.79","1.81261000944585","LUAD",10
"11","0.5","0.657","1.864079256945","LUSC",11
"12","0.5","0.497","1.2827624964555","PRAD",12
"13","0.5","0.898","1.61310818644014","STES",13
"14","0.5","0.914","1.51596048466302","THCA",14
"15","0.5","0.867","1.70542495528735","UCEC",15
