"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.13","-0.265768662535779","BLCA",1
"2","0.5","0.302","-0.0279561718350884","BRCA_1",2
"3","0.5","0.077","-0.112745627738114","BRCA_2",3
"4","0.5","0.241","-0.560997682697944","COAD_READ",4
"5","0.5","0.366","-0.968266194622459","HNSC",5
"6","0.5","0.193","-0.335209327382955","KICH",6
"7","0.5","0.427","-0.0832592999428486","KIRC",7
"8","0.5","0.295","-0.3667599731846","KIRP",8
"9","0.5","0.381","-1.0652624454974","LIHC",9
"10","0.5","0.377","-0.291036398913506","LUAD",10
"11","0.5","0.379","-0.532421004742576","LUSC",11
"12","0.5","0.545","-0.332333769803727","PRAD",12
"13","0.5","0.371","-0.187908944817332","STES",13
"14","0.5","0.349","0.168421268992782","THCA",14
"15","0.5","0.079","-0.431570819765905","UCEC",15
