"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.588","0.637724046200727","BLCA",1
"2","0.5","0.505","0.794687962212551","BRCA_1",2
"3","0.5","0.695","0.607373305888508","BRCA_2",3
"4","0.5","0.606","0.520496756428653","COAD_READ",4
"5","0.5","0.471","0.635216497976626","HNSC",5
"6","0.5","0.478","0.66320545067975","KICH",6
"7","0.5","0.22","0.336649411149057","KIRC",7
"8","0.5","0.499","0.36522521966219","KIRP",8
"9","0.5","0.506","0.0431972258812582","LIHC",9
"10","0.5","0.477","0.411266048420292","LUAD",10
"11","0.5","0.685","0.641451361118683","LUSC",11
"12","0.5","0.451","0.674702485631335","PRAD",12
"13","0.5","0.359","0.558929298214788","STES",13
"14","0.5","0.255","0.735877839352907","THCA",14
"15","0.5","0.61","0.753070492195851","UCEC",15
