"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.758","3.21053364923968","BLCA",1
"2","0.5","0.894","-0.264181852635944","BRCA_1",2
"3","0.5","0.891","0.321558592411559","BRCA_2",3
"4","0.5","0.6","0.125062971535506","COAD_READ",4
"5","0.5","0.914","2.3845520718341","HNSC",5
"6","0.5","0.92","-1.35800032596411","KICH",6
"7","0.5","0.742","-1.56895155820124","KIRC",7
"8","0.5","0.633","-1.04674942415773","KIRP",8
"9","0.5","0.874","-1.53897982311262","LIHC",9
"10","0.5","0.799","-0.285587211031012","LUAD",10
"11","0.5","0.848","1.92737017424624","LUSC",11
"12","0.5","0.859","-0.386297196546812","PRAD",12
"13","0.5","0.728","-0.117877287821444","STES",13
"14","0.5","0.779","0.519595153747238","THCA",14
"15","0.5","0.83","-0.122943876347644","UCEC",15
