"","likelihood","bart","expr","rank_size"
"1",0.5,0.271,2.0189470446698,9
"2",0.5,0.691,2.19082048122643,5
"3",0.5,0.381,1.89598266587529,10
"4",0.5,0.266,1.89282446519691,11
"5",0.5,0.212,1.8666754285831,13
"6",0.5,0.505,2.0221423212825,8
"7",0.5,0.386,2.15891870238581,6
"8",0.5,0.699,2.43856161445818,1
"9",0.5,0.467,1.20858310384224,15
"10",0.5,0.927,2.12225979584776,7
"11",0.5,0.839,1.87715521598709,12
"12",0.5,0.718,2.35553709558789,2
"13",0.5,0.718,2.22610810145896,4
"14",0.5,0.776,2.33496754235704,3
"15",0.5,0.933,1.85835411780489,14
