"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.331","1.06217890801088","BLCA",1
"2","0.5","0.535","1.20419195760524","BRCA_1",2
"3","0.5","0.083","1.3876528362209","BRCA_2",3
"4","0.5","0.677","0.826987571255955","COAD_READ",4
"5","0.5","0.075","0.926342374085992","HNSC",5
"6","0.5","0.099","1.12237658108148","KICH",6
"7","0.5","0.308","1.6929870559014","KIRC",7
"8","0.5","0.481","1.15912805775534","KIRP",8
"9","0.5","0.36","1.30892469953851","LIHC",9
"10","0.5","0.827","1.31506898715527","LUAD",10
"11","0.5","0.53","1.30131635128993","LUSC",11
"12","0.5","0.75","1.19447155697537","PRAD",12
"13","0.5","0.877","1.09759346322439","STES",13
"14","0.5","0.624","1.12394725602427","THCA",14
"15","0.5","0.801","1.25249584412384","UCEC",15
