"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.478","1.21870013263689","BLCA",1
"2","0.5","0.637","1.36771389864755","BRCA_1",2
"3","0.5","0.314","1.38471743678423","BRCA_2",3
"4","0.5","0.533","1.00952425616239","COAD_READ",4
"5","0.5","0.67","1.09614418055887","HNSC",5
"6","0.5","0.268","0.917562493918047","KICH",6
"7","0.5","0.565","1.21196564317193","KIRC",7
"8","0.5","0.592","0.808970645647799","KIRP",8
"9","0.5","0.793","0.651879122891675","LIHC",9
"10","0.5","0.497","1.19137432845031","LUAD",10
"11","0.5","0.387","1.90205801943214","LUSC",11
"12","0.5","0.581","1.09809982512873","PRAD",12
"13","0.5","0.438","1.16184903948043","STES",13
"14","0.5","0.531","0.974003829700249","THCA",14
"15","0.5","0.369","1.07619877168188","UCEC",15
