"","likelihood","bart","expr","cancer","rank_size"
"1","1.2861204400166e-40","0.669","2.68247081935112","BLCA",1
"2","5.41852018878193e-23","0.084","2.99275232402785","BRCA_1",2
"3","4.51255249819142e-22","0.46","3.11138515319771","BRCA_2",3
"4","2.88078018409907e-06","0.195","2.83663530134677","COAD_READ",4
"5","1.42026678255646e-45","0.309","2.66600674784265","HNSC",5
"6","0.327095685861982","0.731","2.55359307748747","KICH",6
"7","9.42193932940345e-14","0.126","2.52501121063309","KIRC",7
"8","2.19754960174822e-11","0.133","2.37747059836246","KIRP",8
"9","3.09523957826852e-69","0.119","1.85831515455542","LIHC",9
"10","1.83240830257681e-19","0.092","2.82201313573117","LUAD",10
"11","5.04517267943383e-45","0.103","3.0224782546406","LUSC",11
"12","0.236500636599599","0.0600000000000001","2.64190976409919","PRAD",12
"13","1.08518264449242e-58","0.133","2.73562745351236","STES",13
"14","0.00046848247609701","0.131","2.56917058188277","THCA",14
"15","3.0262383068384e-12","0.459","2.60452992089991","UCEC",15
