"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.74","-0.0183071925718022","BLCA",1
"2","0.5","0.262","1.93915588495425","BRCA_1",2
"3","0.5","0.625","1.00641147830105","BRCA_2",3
"4","0.5","0.362","-0.486406848164182","COAD_READ",4
"5","0.5","0.075","-0.585128902736327","HNSC",5
"6","0.5","0.373","2.80894170220297","KICH",6
"7","0.5","0.165","1.14891587201316","KIRC",7
"8","0.5","0.264","1.53027853498589","KIRP",8
"9","0.5","0.195","-1.06649445230264","LIHC",9
"10","0.5","0.357","0.746145471331329","LUAD",10
"11","0.5","0.348","0.854403928357498","LUSC",11
"12","0.5","0.242","1.27796765244428","PRAD",12
"13","0.5","0.248","0.353349772419664","STES",13
"14","0.5","0.19","1.64430502934128","THCA",14
"15","0.5","0.852","1.6961602602665","UCEC",15
