"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.866","4.49063582995802","BLCA",1
"2","0.5","0.651","4.67997778077155","BRCA_1",2
"3","0.5","0.635","4.82568158337688","BRCA_2",3
"4","0.5","0.778","4.32944105917847","COAD_READ",4
"5","0.5","0.56","4.4006999900551","HNSC",5
"6","0.5","0.367","3.82737890773997","KICH",6
"7","0.5","0.498","4.53347699057282","KIRC",7
"8","0.5","0.583","4.10610245365767","KIRP",8
"9","0.5","0.796","3.90950314167593","LIHC",9
"10","0.5","0.62","4.43852846935515","LUAD",10
"11","0.5","0.487","4.45436814943162","LUSC",11
"12","0.5","0.587","4.70098640868252","PRAD",12
"13","0.5","0.631","4.22535833674531","STES",13
"14","0.5","0.337","4.65885989054463","THCA",14
"15","0.5","0.674","4.34421270423959","UCEC",15
