"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.106","2.38011912521054","BLCA",1
"2","0.5","0.131","2.77835278346847","BRCA_1",2
"3","0.5","0.831","2.69333729044312","BRCA_2",3
"4","0.5","0.0679999999999999","2.90361422305198","COAD_READ",4
"5","0.5","0.342","2.59340101926058","HNSC",5
"6","0.5","0.186","1.85842927511353","KICH",6
"7","0.5","0.784","3.04047939310873","KIRC",7
"8","0.5","0.683","2.52792173776562","KIRP",8
"9","0.5","0.0600000000000001","2.57611642906968","LIHC",9
"10","0.5","0.157","2.83847096663153","LUAD",10
"11","0.5","0.089","2.84563189800875","LUSC",11
"12","0.5","0.168","2.87939719137998","PRAD",12
"13","0.5","0.113","2.61020219302419","STES",13
"14","0.5","0.24","2.33414196032942","THCA",14
"15","0.5","0.149","2.97788698533545","UCEC",15
