"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.399","1.48091996938516","BLCA",1
"2","0.5","0.744","1.77263181311509","BRCA_1",2
"3","0.5","0.335","1.53559068735273","BRCA_2",3
"4","0.5","0.65","1.58575822571398","COAD_READ",4
"5","0.5","0.748","0.677984863060027","HNSC",5
"6","0.5","0.205","1.3653446631833","KICH",6
"7","0.5","0.686","1.07807255529922","KIRC",7
"8","0.5","0.418","1.64364553887377","KIRP",8
"9","0.5","0.834","0.821754841653132","LIHC",9
"10","0.5","0.731","1.43442623680157","LUAD",10
"11","0.5","0.277","1.28570269312404","LUSC",11
"12","0.5","0.897","1.44294333388111","PRAD",12
"13","0.5","0.471","1.06653293919621","STES",13
"14","0.5","0.866","1.42453233917608","THCA",14
"15","0.5","0.272","2.12184467216038","UCEC",15
